power,time,turbine
1781.0,01-01-2020 06:52,turbine1
3576.0,01-01-2020 06:52,turbine2
9558.0,01-01-2020 06:52,turbine3
356.0,01-01-2020 06:53,turbine1
6886.0,01-01-2020 06:53,turbine2
5736.0,01-01-2020 06:53,turbine3
3144.0,01-01-2020 06:54,turbine1
9721.0,01-01-2020 06:54,turbine2
5729.0,01-01-2020 06:54,turbine3
1691.0,01-01-2020 06:55,turbine1
8106.0,01-01-2020 06:55,turbine2
1908.0,01-01-2020 06:55,turbine3
6490.0,01-01-2020 06:56,turbine1
4133.0,01-01-2020 06:56,turbine2
9296.0,01-01-2020 06:56,turbine3
3856.0,01-01-2020 06:57,turbine1
8369.0,01-01-2020 06:57,turbine2
1284.0,01-01-2020 06:57,turbine3
3495.0,01-01-2020 06:58,turbine1
3464.0,01-01-2020 06:58,turbine2
2611.0,01-01-2020 06:58,turbine3
8568.0,01-01-2020 06:59,turbine1
4919.0,01-01-2020 06:59,turbine2
8958.0,01-01-2020 06:59,turbine3
2032.0,01-01-2020 07:00,turbine1
9.0,01-01-2020 07:00,turbine2
5821.0,01-01-2020 07:00,turbine3
796.0,01-01-2020 07:01,turbine1
7429.0,01-01-2020 07:01,turbine2
8581.0,01-01-2020 07:01,turbine3
719.0,01-01-2020 07:02,turbine1
8725.0,01-01-2020 07:02,turbine2
2124.0,01-01-2020 07:02,turbine3
6880.0,01-01-2020 07:03,turbine1
1169.0,01-01-2020 07:03,turbine2
2785.0,01-01-2020 07:03,turbine3
2759.0,01-01-2020 07:04,turbine1
1700.0,01-01-2020 07:04,turbine2
1924.0,01-01-2020 07:04,turbine3
3392.0,01-01-2020 07:05,turbine1
3233.0,01-01-2020 07:05,turbine2
2953.0,01-01-2020 07:05,turbine3
9581.0,01-01-2020 07:06,turbine1
2574.0,01-01-2020 07:06,turbine2
4637.0,01-01-2020 07:06,turbine3
8042.0,01-01-2020 07:07,turbine1
7681.0,01-01-2020 07:07,turbine2
2398.0,01-01-2020 07:07,turbine3
9935.0,01-01-2020 07:08,turbine1
3102.0,01-01-2020 07:08,turbine2
1796.0,01-01-2020 07:08,turbine3
5383.0,01-01-2020 07:09,turbine1
2289.0,01-01-2020 07:09,turbine2
3930.0,01-01-2020 07:09,turbine3
3736.0,01-01-2020 07:10,turbine1
4506.0,01-01-2020 07:10,turbine2
4970.0,01-01-2020 07:10,turbine3
7545.0,01-01-2020 07:11,turbine1
9317.0,01-01-2020 07:11,turbine2
8003.0,01-01-2020 07:11,turbine3
8233.0,01-01-2020 07:12,turbine1
8614.0,01-01-2020 07:12,turbine2
4779.0,01-01-2020 07:12,turbine3
351.0,01-01-2020 07:13,turbine1
7431.0,01-01-2020 07:13,turbine2
7460.0,01-01-2020 07:13,turbine3
3585.0,01-01-2020 07:14,turbine1
359.0,01-01-2020 07:14,turbine2
6543.0,01-01-2020 07:14,turbine3
9312.0,01-01-2020 07:15,turbine1
1222.0,01-01-2020 07:15,turbine2
2759.0,01-01-2020 07:15,turbine3
108.0,01-01-2020 07:16,turbine1
4835.0,01-01-2020 07:16,turbine2
8961.0,01-01-2020 07:16,turbine3
2942.0,01-01-2020 07:17,turbine1
514.0,01-01-2020 07:17,turbine2
7311.0,01-01-2020 07:17,turbine3
6544.0,01-01-2020 07:18,turbine1
8909.0,01-01-2020 07:18,turbine2
7172.0,01-01-2020 07:18,turbine3
9094.0,01-01-2020 07:19,turbine1
14.0,01-01-2020 07:19,turbine2
5159.0,01-01-2020 07:19,turbine3
19.0,01-01-2020 07:20,turbine1
2458.0,01-01-2020 07:20,turbine2
2299.0,01-01-2020 07:20,turbine3
9640.0,01-01-2020 07:21,turbine1
7794.0,01-01-2020 07:21,turbine2
4332.0,01-01-2020 07:21,turbine3
6183.0,01-01-2020 07:22,turbine1
4148.0,01-01-2020 07:22,turbine2
5689.0,01-01-2020 07:22,turbine3
2241.0,01-01-2020 07:23,turbine1
8664.0,01-01-2020 07:23,turbine2
5189.0,01-01-2020 07:23,turbine3
2509.0,01-01-2020 07:24,turbine1
7866.0,01-01-2020 07:24,turbine2
8521.0,01-01-2020 07:24,turbine3
5299.0,01-01-2020 07:25,turbine1
7362.0,01-01-2020 07:25,turbine2
4040.0,01-01-2020 07:25,turbine3
2466.0,01-01-2020 07:26,turbine1
5739.0,01-01-2020 07:26,turbine2
3419.0,01-01-2020 07:26,turbine3
7267.0,01-01-2020 07:27,turbine1
831.0,01-01-2020 07:27,turbine2
4055.0,01-01-2020 07:27,turbine3
7290.0,01-01-2020 07:28,turbine1
2952.0,01-01-2020 07:28,turbine2
5293.0,01-01-2020 07:28,turbine3
6500.0,01-01-2020 07:29,turbine1
6757.0,01-01-2020 07:29,turbine2
346.0,01-01-2020 07:29,turbine3
1715.0,01-01-2020 07:30,turbine1
2767.0,01-01-2020 07:30,turbine2
5772.0,01-01-2020 07:30,turbine3
2295.0,01-01-2020 07:31,turbine1
6695.0,01-01-2020 07:31,turbine2
6842.0,01-01-2020 07:31,turbine3
831.0,01-01-2020 07:32,turbine1
8832.0,01-01-2020 07:32,turbine2
4373.0,01-01-2020 07:32,turbine3
3504.0,01-01-2020 07:33,turbine1
1406.0,01-01-2020 07:33,turbine2
1400.0,01-01-2020 07:33,turbine3
5783.0,01-01-2020 07:34,turbine1
4008.0,01-01-2020 07:34,turbine2
8453.0,01-01-2020 07:34,turbine3
667.0,01-01-2020 07:35,turbine1
8756.0,01-01-2020 07:35,turbine2
8482.0,01-01-2020 07:35,turbine3
6007.0,01-01-2020 07:36,turbine1
6238.0,01-01-2020 07:36,turbine2
6886.0,01-01-2020 07:36,turbine3
6505.0,01-01-2020 07:37,turbine1
6858.0,01-01-2020 07:37,turbine2
3535.0,01-01-2020 07:37,turbine3
1606.0,01-01-2020 07:38,turbine1
3414.0,01-01-2020 07:38,turbine2
5755.0,01-01-2020 07:38,turbine3
2506.0,01-01-2020 07:39,turbine1
5142.0,01-01-2020 07:39,turbine2
6656.0,01-01-2020 07:39,turbine3
919.0,01-01-2020 07:40,turbine1
6404.0,01-01-2020 07:40,turbine2
9472.0,01-01-2020 07:40,turbine3
1199.0,01-01-2020 07:41,turbine1
3933.0,01-01-2020 07:41,turbine2
4141.0,01-01-2020 07:41,turbine3
6229.0,01-01-2020 07:42,turbine1
8527.0,01-01-2020 07:42,turbine2
6383.0,01-01-2020 07:42,turbine3
8116.0,01-01-2020 07:43,turbine1
5447.0,01-01-2020 07:43,turbine2
7099.0,01-01-2020 07:43,turbine3
7360.0,01-01-2020 07:44,turbine1
7886.0,01-01-2020 07:44,turbine2
1472.0,01-01-2020 07:44,turbine3
3890.0,01-01-2020 07:45,turbine1
7873.0,01-01-2020 07:45,turbine2
7854.0,01-01-2020 07:45,turbine3
9584.0,01-01-2020 07:46,turbine1
7083.0,01-01-2020 07:46,turbine2
2945.0,01-01-2020 07:46,turbine3
5401.0,01-01-2020 07:47,turbine1
1806.0,01-01-2020 07:47,turbine2
2461.0,01-01-2020 07:47,turbine3
3658.0,01-01-2020 07:48,turbine1
216.0,01-01-2020 07:48,turbine2
9490.0,01-01-2020 07:48,turbine3
983.0,01-01-2020 07:49,turbine1
8106.0,01-01-2020 07:49,turbine2
1274.0,01-01-2020 07:49,turbine3
990.0,01-01-2020 07:50,turbine1
1262.0,01-01-2020 07:50,turbine2
1448.0,01-01-2020 07:50,turbine3
7527.0,01-01-2020 07:51,turbine1
294.0,01-01-2020 07:51,turbine2
6276.0,01-01-2020 07:51,turbine3
8618.0,01-01-2020 07:52,turbine1
259.0,01-01-2020 07:52,turbine2
7113.0,01-01-2020 07:52,turbine3
3381.0,01-01-2020 07:53,turbine1
4854.0,01-01-2020 07:53,turbine2
8420.0,01-01-2020 07:53,turbine3
629.0,01-01-2020 07:54,turbine1
2917.0,01-01-2020 07:54,turbine2
268.0,01-01-2020 07:54,turbine3
4999.0,01-01-2020 07:55,turbine1
8778.0,01-01-2020 07:55,turbine2
3386.0,01-01-2020 07:55,turbine3
6139.0,01-01-2020 07:56,turbine1
2685.0,01-01-2020 07:56,turbine2
5979.0,01-01-2020 07:56,turbine3
2506.0,01-01-2020 07:57,turbine1
3459.0,01-01-2020 07:57,turbine2
5731.0,01-01-2020 07:57,turbine3
5705.0,01-01-2020 07:58,turbine1
2831.0,01-01-2020 07:58,turbine2
4974.0,01-01-2020 07:58,turbine3
4869.0,01-01-2020 07:59,turbine1
5517.0,01-01-2020 07:59,turbine2
6912.0,01-01-2020 07:59,turbine3
5125.0,01-01-2020 08:00,turbine1
4961.0,01-01-2020 08:00,turbine2
7549.0,01-01-2020 08:00,turbine3
2751.0,01-01-2020 08:01,turbine1
1276.0,01-01-2020 08:01,turbine2
6245.0,01-01-2020 08:01,turbine3
5246.0,01-01-2020 08:02,turbine1
5503.0,01-01-2020 08:02,turbine2
9015.0,01-01-2020 08:02,turbine3
4984.0,01-01-2020 08:03,turbine1
1150.0,01-01-2020 08:03,turbine2
1934.0,01-01-2020 08:03,turbine3
5387.0,01-01-2020 08:04,turbine1
5255.0,01-01-2020 08:04,turbine2
4448.0,01-01-2020 08:04,turbine3
599.0,01-01-2020 08:05,turbine1
6696.0,01-01-2020 08:05,turbine2
2571.0,01-01-2020 08:05,turbine3
6292.0,01-01-2020 08:06,turbine1
590.0,01-01-2020 08:06,turbine2
3876.0,01-01-2020 08:06,turbine3
5421.0,01-01-2020 08:07,turbine1
6451.0,01-01-2020 08:07,turbine2
7948.0,01-01-2020 08:07,turbine3
5895.0,01-01-2020 08:08,turbine1
1223.0,01-01-2020 08:08,turbine2
2074.0,01-01-2020 08:08,turbine3
7691.0,01-01-2020 08:09,turbine1
8856.0,01-01-2020 08:09,turbine2
9965.0,01-01-2020 08:09,turbine3
8499.0,01-01-2020 08:10,turbine1
6195.0,01-01-2020 08:10,turbine2
7546.0,01-01-2020 08:10,turbine3
1825.0,01-01-2020 08:11,turbine1
8510.0,01-01-2020 08:11,turbine2
1112.0,01-01-2020 08:11,turbine3
9649.0,01-01-2020 08:12,turbine1
9571.0,01-01-2020 08:12,turbine2
1843.0,01-01-2020 08:12,turbine3
4968.0,01-01-2020 08:13,turbine1
1020.0,01-01-2020 08:13,turbine2
3568.0,01-01-2020 08:13,turbine3
8363.0,01-01-2020 08:14,turbine1
2714.0,01-01-2020 08:14,turbine2
280.0,01-01-2020 08:14,turbine3
9952.0,01-01-2020 08:15,turbine1
1410.0,01-01-2020 08:15,turbine2
439.0,01-01-2020 08:15,turbine3
4830.0,01-01-2020 08:16,turbine1
8201.0,01-01-2020 08:16,turbine2
6018.0,01-01-2020 08:16,turbine3
4504.0,01-01-2020 08:17,turbine1
7920.0,01-01-2020 08:17,turbine2
53.0,01-01-2020 08:17,turbine3
1907.0,01-01-2020 08:18,turbine1
6451.0,01-01-2020 08:18,turbine2
9769.0,01-01-2020 08:18,turbine3
2514.0,01-01-2020 08:19,turbine1
6130.0,01-01-2020 08:19,turbine2
437.0,01-01-2020 08:19,turbine3
5085.0,01-01-2020 08:20,turbine1
3605.0,01-01-2020 08:20,turbine2
1194.0,01-01-2020 08:20,turbine3
9013.0,01-01-2020 08:21,turbine1
6855.0,01-01-2020 08:21,turbine2
8730.0,01-01-2020 08:21,turbine3
7419.0,01-01-2020 08:22,turbine1
3488.0,01-01-2020 08:22,turbine2
8341.0,01-01-2020 08:22,turbine3
206.0,01-01-2020 08:23,turbine1
1288.0,01-01-2020 08:23,turbine2
6484.0,01-01-2020 08:23,turbine3
9033.0,01-01-2020 08:24,turbine1
6937.0,01-01-2020 08:24,turbine2
2232.0,01-01-2020 08:24,turbine3
6681.0,01-01-2020 08:25,turbine1
2817.0,01-01-2020 08:25,turbine2
6628.0,01-01-2020 08:25,turbine3
7233.0,01-01-2020 08:26,turbine1
7936.0,01-01-2020 08:26,turbine2
8430.0,01-01-2020 08:26,turbine3
5295.0,01-01-2020 08:27,turbine1
3610.0,01-01-2020 08:27,turbine2
8120.0,01-01-2020 08:27,turbine3
7855.0,01-01-2020 08:28,turbine1
2788.0,01-01-2020 08:28,turbine2
6481.0,01-01-2020 08:28,turbine3
3103.0,01-01-2020 08:29,turbine1
1559.0,01-01-2020 08:29,turbine2
3444.0,01-01-2020 08:29,turbine3
395.0,01-01-2020 08:30,turbine1
5027.0,01-01-2020 08:30,turbine2
6881.0,01-01-2020 08:30,turbine3
8519.0,01-01-2020 08:31,turbine1
7715.0,01-01-2020 08:31,turbine2
6074.0,01-01-2020 08:31,turbine3
5691.0,01-01-2020 08:32,turbine1
6649.0,01-01-2020 08:32,turbine2
3847.0,01-01-2020 08:32,turbine3
7756.0,01-01-2020 08:33,turbine1
5405.0,01-01-2020 08:33,turbine2
1622.0,01-01-2020 08:33,turbine3
8898.0,01-01-2020 08:34,turbine1
9097.0,01-01-2020 08:34,turbine2
6125.0,01-01-2020 08:34,turbine3
2823.0,01-01-2020 08:35,turbine1
2713.0,01-01-2020 08:35,turbine2
1337.0,01-01-2020 08:35,turbine3
1999.0,01-01-2020 08:36,turbine1
2987.0,01-01-2020 08:36,turbine2
4617.0,01-01-2020 08:36,turbine3
6960.0,01-01-2020 08:37,turbine1
7789.0,01-01-2020 08:37,turbine2
556.0,01-01-2020 08:37,turbine3
3817.0,01-01-2020 08:38,turbine1
1991.0,01-01-2020 08:38,turbine2
9840.0,01-01-2020 08:38,turbine3
9284.0,01-01-2020 08:39,turbine1
9386.0,01-01-2020 08:39,turbine2
7696.0,01-01-2020 08:39,turbine3
3471.0,01-01-2020 08:40,turbine1
7060.0,01-01-2020 08:40,turbine2
5013.0,01-01-2020 08:40,turbine3
6548.0,01-01-2020 08:41,turbine1
9840.0,01-01-2020 08:41,turbine2
1044.0,01-01-2020 08:41,turbine3
8059.0,01-01-2020 08:42,turbine1
2285.0,01-01-2020 08:42,turbine2
9810.0,01-01-2020 08:42,turbine3
5380.0,01-01-2020 08:43,turbine1
6591.0,01-01-2020 08:43,turbine2
8213.0,01-01-2020 08:43,turbine3
3049.0,01-01-2020 08:44,turbine1
4983.0,01-01-2020 08:44,turbine2
2294.0,01-01-2020 08:44,turbine3
2738.0,01-01-2020 08:45,turbine1
2810.0,01-01-2020 08:45,turbine2
4978.0,01-01-2020 08:45,turbine3
9836.0,01-01-2020 08:46,turbine1
1585.0,01-01-2020 08:46,turbine2
9134.0,01-01-2020 08:46,turbine3
9749.0,01-01-2020 08:47,turbine1
2349.0,01-01-2020 08:47,turbine2
1138.0,01-01-2020 08:47,turbine3
5876.0,01-01-2020 08:48,turbine1
7199.0,01-01-2020 08:48,turbine2
3638.0,01-01-2020 08:48,turbine3
8393.0,01-01-2020 08:49,turbine1
7779.0,01-01-2020 08:49,turbine2
5770.0,01-01-2020 08:49,turbine3
7817.0,01-01-2020 08:50,turbine1
4425.0,01-01-2020 08:50,turbine2
2442.0,01-01-2020 08:50,turbine3
8074.0,01-01-2020 08:51,turbine1
7640.0,01-01-2020 08:51,turbine2
4104.0,01-01-2020 08:51,turbine3
3054.0,01-01-2020 08:52,turbine1
6104.0,01-01-2020 08:52,turbine2
6779.0,01-01-2020 08:52,turbine3
2498.0,01-01-2020 08:53,turbine1
7505.0,01-01-2020 08:53,turbine2
2567.0,01-01-2020 08:53,turbine3
1703.0,01-01-2020 08:54,turbine1
3072.0,01-01-2020 08:54,turbine2
9178.0,01-01-2020 08:54,turbine3
4178.0,01-01-2020 08:55,turbine1
3346.0,01-01-2020 08:55,turbine2
3069.0,01-01-2020 08:55,turbine3
3358.0,01-01-2020 08:56,turbine1
1574.0,01-01-2020 08:56,turbine2
9034.0,01-01-2020 08:56,turbine3
3817.0,01-01-2020 08:57,turbine1
7872.0,01-01-2020 08:57,turbine2
9930.0,01-01-2020 08:57,turbine3
2208.0,01-01-2020 08:58,turbine1
7394.0,01-01-2020 08:58,turbine2
1203.0,01-01-2020 08:58,turbine3
9193.0,01-01-2020 08:59,turbine1
8653.0,01-01-2020 08:59,turbine2
8995.0,01-01-2020 08:59,turbine3
1958.0,01-01-2020 09:00,turbine1
630.0,01-01-2020 09:00,turbine2
3856.0,01-01-2020 09:00,turbine3
2945.0,01-01-2020 09:01,turbine1
1851.0,01-01-2020 09:01,turbine2
1569.0,01-01-2020 09:01,turbine3
5350.0,01-01-2020 09:02,turbine1
9715.0,01-01-2020 09:02,turbine2
7653.0,01-01-2020 09:02,turbine3
3228.0,01-01-2020 09:03,turbine1
5191.0,01-01-2020 09:03,turbine2
370.0,01-01-2020 09:03,turbine3
5789.0,01-01-2020 09:04,turbine1
6992.0,01-01-2020 09:04,turbine2
7689.0,01-01-2020 09:04,turbine3
7749.0,01-01-2020 09:05,turbine1
3639.0,01-01-2020 09:05,turbine2
3988.0,01-01-2020 09:05,turbine3
8583.0,01-01-2020 09:06,turbine1
1454.0,01-01-2020 09:06,turbine2
2928.0,01-01-2020 09:06,turbine3
7531.0,01-01-2020 09:07,turbine1
9356.0,01-01-2020 09:07,turbine2
2014.0,01-01-2020 09:07,turbine3
4547.0,01-01-2020 09:08,turbine1
1490.0,01-01-2020 09:08,turbine2
5980.0,01-01-2020 09:08,turbine3
6227.0,01-01-2020 09:09,turbine1
3378.0,01-01-2020 09:09,turbine2
1769.0,01-01-2020 09:09,turbine3
6277.0,01-01-2020 09:10,turbine1
5230.0,01-01-2020 09:10,turbine2
5847.0,01-01-2020 09:10,turbine3
4293.0,01-01-2020 09:11,turbine1
3378.0,01-01-2020 09:11,turbine2
4302.0,01-01-2020 09:11,turbine3
6259.0,01-01-2020 09:12,turbine1
8657.0,01-01-2020 09:12,turbine2
5496.0,01-01-2020 09:12,turbine3
9241.0,01-01-2020 09:13,turbine1
9670.0,01-01-2020 09:13,turbine2
9863.0,01-01-2020 09:13,turbine3
1229.0,01-01-2020 09:14,turbine1
7101.0,01-01-2020 09:14,turbine2
4327.0,01-01-2020 09:14,turbine3
5664.0,01-01-2020 09:15,turbine1
7034.0,01-01-2020 09:15,turbine2
2837.0,01-01-2020 09:15,turbine3
8888.0,01-01-2020 09:16,turbine1
9636.0,01-01-2020 09:16,turbine2
6680.0,01-01-2020 09:16,turbine3
4155.0,01-01-2020 09:17,turbine1
1960.0,01-01-2020 09:17,turbine2
399.0,01-01-2020 09:17,turbine3
7686.0,01-01-2020 09:18,turbine1
3405.0,01-01-2020 09:18,turbine2
1509.0,01-01-2020 09:18,turbine3
9797.0,01-01-2020 09:19,turbine1
8139.0,01-01-2020 09:19,turbine2
4302.0,01-01-2020 09:19,turbine3
4888.0,01-01-2020 09:20,turbine1
2219.0,01-01-2020 09:20,turbine2
1309.0,01-01-2020 09:20,turbine3
3973.0,01-01-2020 09:21,turbine1
778.0,01-01-2020 09:21,turbine2
4528.0,01-01-2020 09:21,turbine3
8608.0,01-01-2020 09:22,turbine1
5471.0,01-01-2020 09:22,turbine2
8558.0,01-01-2020 09:22,turbine3
5143.0,01-01-2020 09:23,turbine1
56.0,01-01-2020 09:23,turbine2
9634.0,01-01-2020 09:23,turbine3
8007.0,01-01-2020 09:24,turbine1
7790.0,01-01-2020 09:24,turbine2
8413.0,01-01-2020 09:24,turbine3
3494.0,01-01-2020 09:25,turbine1
601.0,01-01-2020 09:25,turbine2
3359.0,01-01-2020 09:25,turbine3
2920.0,01-01-2020 09:26,turbine1
2810.0,01-01-2020 09:26,turbine2
3152.0,01-01-2020 09:26,turbine3
2240.0,01-01-2020 09:27,turbine1
966.0,01-01-2020 09:27,turbine2
7888.0,01-01-2020 09:27,turbine3
7322.0,01-01-2020 09:28,turbine1
6671.0,01-01-2020 09:28,turbine2
4735.0,01-01-2020 09:28,turbine3
7229.0,01-01-2020 09:29,turbine1
1175.0,01-01-2020 09:29,turbine2
4259.0,01-01-2020 09:29,turbine3
1069.0,01-01-2020 09:30,turbine1
5910.0,01-01-2020 09:30,turbine2
4213.0,01-01-2020 09:30,turbine3
7671.0,01-01-2020 09:31,turbine1
8488.0,01-01-2020 09:31,turbine2
252.0,01-01-2020 09:31,turbine3
4557.0,01-01-2020 09:32,turbine1
7459.0,01-01-2020 09:32,turbine2
9509.0,01-01-2020 09:32,turbine3
329.0,01-01-2020 09:33,turbine1
4962.0,01-01-2020 09:33,turbine2
9330.0,01-01-2020 09:33,turbine3
6059.0,01-01-2020 09:34,turbine1
7049.0,01-01-2020 09:34,turbine2
5863.0,01-01-2020 09:34,turbine3
162.0,01-01-2020 09:35,turbine1
307.0,01-01-2020 09:35,turbine2
1207.0,01-01-2020 09:35,turbine3
1715.0,01-01-2020 09:36,turbine1
1806.0,01-01-2020 09:36,turbine2
1982.0,01-01-2020 09:36,turbine3
6610.0,01-01-2020 09:37,turbine1
41.0,01-01-2020 09:37,turbine2
9125.0,01-01-2020 09:37,turbine3
6033.0,01-01-2020 09:38,turbine1
6027.0,01-01-2020 09:38,turbine2
1533.0,01-01-2020 09:38,turbine3
8174.0,01-01-2020 09:39,turbine1
9614.0,01-01-2020 09:39,turbine2
9871.0,01-01-2020 09:39,turbine3
679.0,01-01-2020 09:40,turbine1
2261.0,01-01-2020 09:40,turbine2
4133.0,01-01-2020 09:40,turbine3
7671.0,01-01-2020 09:41,turbine1
8816.0,01-01-2020 09:41,turbine2
8339.0,01-01-2020 09:41,turbine3
6525.0,01-01-2020 09:42,turbine1
1334.0,01-01-2020 09:42,turbine2
1763.0,01-01-2020 09:42,turbine3
6745.0,01-01-2020 09:43,turbine1
715.0,01-01-2020 09:43,turbine2
7401.0,01-01-2020 09:43,turbine3
6674.0,01-01-2020 09:44,turbine1
4089.0,01-01-2020 09:44,turbine2
419.0,01-01-2020 09:44,turbine3
7262.0,01-01-2020 09:45,turbine1
480.0,01-01-2020 09:45,turbine2
5903.0,01-01-2020 09:45,turbine3
9119.0,01-01-2020 09:46,turbine1
6151.0,01-01-2020 09:46,turbine2
1496.0,01-01-2020 09:46,turbine3
4175.0,01-01-2020 09:47,turbine1
9319.0,01-01-2020 09:47,turbine2
9641.0,01-01-2020 09:47,turbine3
212.0,01-01-2020 09:48,turbine1
8902.0,01-01-2020 09:48,turbine2
6565.0,01-01-2020 09:48,turbine3
3979.0,01-01-2020 09:49,turbine1
5124.0,01-01-2020 09:49,turbine2
478.0,01-01-2020 09:49,turbine3
333.0,01-01-2020 09:50,turbine1
6311.0,01-01-2020 09:50,turbine2
7788.0,01-01-2020 09:50,turbine3
2153.0,01-01-2020 09:51,turbine1
8288.0,01-01-2020 09:51,turbine2
4738.0,01-01-2020 09:51,turbine3
6361.0,01-01-2020 09:52,turbine1
6260.0,01-01-2020 09:52,turbine2
8578.0,01-01-2020 09:52,turbine3
7477.0,01-01-2020 09:53,turbine1
4630.0,01-01-2020 09:53,turbine2
6106.0,01-01-2020 09:53,turbine3
6019.0,01-01-2020 09:54,turbine1
2249.0,01-01-2020 09:54,turbine2
5163.0,01-01-2020 09:54,turbine3
3547.0,01-01-2020 09:55,turbine1
6059.0,01-01-2020 09:55,turbine2
67.0,01-01-2020 09:55,turbine3
266.0,01-01-2020 09:56,turbine1
571.0,01-01-2020 09:56,turbine2
147.0,01-01-2020 09:56,turbine3
5815.0,01-01-2020 09:57,turbine1
2071.0,01-01-2020 09:57,turbine2
9930.0,01-01-2020 09:57,turbine3
8877.0,01-01-2020 09:58,turbine1
8056.0,01-01-2020 09:58,turbine2
4623.0,01-01-2020 09:58,turbine3
3081.0,01-01-2020 09:59,turbine1
9550.0,01-01-2020 09:59,turbine2
9584.0,01-01-2020 09:59,turbine3
4263.0,01-01-2020 10:00,turbine1
9721.0,01-01-2020 10:00,turbine2
5490.0,01-01-2020 10:00,turbine3
1505.0,01-01-2020 10:01,turbine1
7909.0,01-01-2020 10:01,turbine2
9442.0,01-01-2020 10:01,turbine3
8135.0,01-01-2020 10:02,turbine1
5237.0,01-01-2020 10:02,turbine2
6274.0,01-01-2020 10:02,turbine3
3334.0,01-01-2020 10:03,turbine1
1230.0,01-01-2020 10:03,turbine2
9314.0,01-01-2020 10:03,turbine3
1693.0,01-01-2020 10:04,turbine1
8415.0,01-01-2020 10:04,turbine2
9031.0,01-01-2020 10:04,turbine3
6112.0,01-01-2020 10:05,turbine1
2318.0,01-01-2020 10:05,turbine2
7164.0,01-01-2020 10:05,turbine3
1241.0,01-01-2020 10:06,turbine1
7084.0,01-01-2020 10:06,turbine2
1557.0,01-01-2020 10:06,turbine3
2916.0,01-01-2020 10:07,turbine1
4840.0,01-01-2020 10:07,turbine2
3160.0,01-01-2020 10:07,turbine3
4827.0,01-01-2020 10:08,turbine1
8555.0,01-01-2020 10:08,turbine2
9549.0,01-01-2020 10:08,turbine3
5230.0,01-01-2020 10:09,turbine1
6851.0,01-01-2020 10:09,turbine2
950.0,01-01-2020 10:09,turbine3
190.0,01-01-2020 10:10,turbine1
2395.0,01-01-2020 10:10,turbine2
5407.0,01-01-2020 10:10,turbine3
2081.0,01-01-2020 10:11,turbine1
5008.0,01-01-2020 10:11,turbine2
7643.0,01-01-2020 10:11,turbine3
4610.0,01-01-2020 10:12,turbine1
272.0,01-01-2020 10:12,turbine2
5943.0,01-01-2020 10:12,turbine3
5391.0,01-01-2020 10:13,turbine1
5702.0,01-01-2020 10:13,turbine2
7319.0,01-01-2020 10:13,turbine3
4097.0,01-01-2020 10:14,turbine1
1345.0,01-01-2020 10:14,turbine2
6738.0,01-01-2020 10:14,turbine3
7742.0,01-01-2020 10:15,turbine1
7459.0,01-01-2020 10:15,turbine2
1021.0,01-01-2020 10:15,turbine3
5800.0,01-01-2020 10:16,turbine1
9760.0,01-01-2020 10:16,turbine2
7241.0,01-01-2020 10:16,turbine3
649.0,01-01-2020 10:17,turbine1
5561.0,01-01-2020 10:17,turbine2
8782.0,01-01-2020 10:17,turbine3
9599.0,01-01-2020 10:18,turbine1
1827.0,01-01-2020 10:18,turbine2
5825.0,01-01-2020 10:18,turbine3
1555.0,01-01-2020 10:19,turbine1
3591.0,01-01-2020 10:19,turbine2
4607.0,01-01-2020 10:19,turbine3
8040.0,01-01-2020 10:20,turbine1
3420.0,01-01-2020 10:20,turbine2
9810.0,01-01-2020 10:20,turbine3
3802.0,01-01-2020 10:21,turbine1
5609.0,01-01-2020 10:21,turbine2
4822.0,01-01-2020 10:21,turbine3
2243.0,01-01-2020 10:22,turbine1
3054.0,01-01-2020 10:22,turbine2
1228.0,01-01-2020 10:22,turbine3
1591.0,01-01-2020 10:23,turbine1
8952.0,01-01-2020 10:23,turbine2
2800.0,01-01-2020 10:23,turbine3
8475.0,01-01-2020 10:24,turbine1
1187.0,01-01-2020 10:24,turbine2
4233.0,01-01-2020 10:24,turbine3
9690.0,01-01-2020 10:25,turbine1
5437.0,01-01-2020 10:25,turbine2
59.0,01-01-2020 10:25,turbine3
6444.0,01-01-2020 10:26,turbine1
1111.0,01-01-2020 10:26,turbine2
4745.0,01-01-2020 10:26,turbine3
7021.0,01-01-2020 10:27,turbine1
4213.0,01-01-2020 10:27,turbine2
8831.0,01-01-2020 10:27,turbine3
3566.0,01-01-2020 10:28,turbine1
6105.0,01-01-2020 10:28,turbine2
9589.0,01-01-2020 10:28,turbine3
8191.0,01-01-2020 10:29,turbine1
380.0,01-01-2020 10:29,turbine2
2189.0,01-01-2020 10:29,turbine3
4048.0,01-01-2020 10:30,turbine1
2522.0,01-01-2020 10:30,turbine2
4192.0,01-01-2020 10:30,turbine3
6638.0,01-01-2020 10:31,turbine1
1810.0,01-01-2020 10:31,turbine2
3092.0,01-01-2020 10:31,turbine3
5497.0,01-01-2020 10:32,turbine1
4849.0,01-01-2020 10:32,turbine2
3731.0,01-01-2020 10:32,turbine3
5925.0,01-01-2020 10:33,turbine1
2652.0,01-01-2020 10:33,turbine2
4583.0,01-01-2020 10:33,turbine3
1336.0,01-01-2020 10:34,turbine1
911.0,01-01-2020 10:34,turbine2
2213.0,01-01-2020 10:34,turbine3
